CATAID,RA,DEC,NQ,Z_TONRY,DM_70_25_75
593479,216.6874,-0.19548,5,0.0801407,37.8099
593526,216.81879,-0.09005,5,0.031389,35.6949
593639,217.31552,-0.08338,5,0.0868448,37.9949
593642,217.36246,-0.20894,5,0.035974,35.9987
593645,217.39419,-0.01827,5,0.0063703,32.188
593649,217.39194,-0.04384,5,0.0869135,37.9968
593674,217.41078,-0.02257,5,0.0860524,37.9738
593680,217.44188,-0.15241,5,0.0309284,35.6621
593682,217.44981,-0.20743,5,0.0311086,35.675
593683,217.45915,-0.11711,5,0.0867824,37.9933
593692,217.52769,-0.05776,5,0.0648737,37.3267
593744,217.68671,-0.03772,5,0.0884494,38.0372
593798,217.85654,-0.14172,5,0.0885069,38.0387
593807,217.89266,-0.20091,5,0.0950015,38.2026
593812,217.90767,-0.1866,5,0.0936801,38.1701
593813,217.90939,-0.17477,5,0.0934899,38.1654
593847,218.02317,-0.17393,5,0.0890844,38.0538
593885,218.24516,-0.10315,5,0.0938739,38.1749
594053,218.99785,-0.12305,5,0.0567819,37.0243
594059,218.90933,-0.09705,5,0.030143,35.6049
594063,218.95014,-0.16555,5,0.0935312,38.1665
594078,219.00383,-0.11046,5,0.0575925,37.0564
594265,219.60498,-0.18892,5,0.0344045,35.8993
594313,219.67913,-0.00774,5,0.0344728,35.9037
594399,219.97467,-0.14133,5,0.0945032,38.1905
594454,220.20388,-0.18877,5,0.0726728,37.5858
594490,220.26337,-0.18922,5,0.0805676,37.8223
594674,221.02719,-0.00585,5,0.0350497,35.9408
594723,221.31598,-0.15949,5,0.00662657,32.2744
594731,221.3872,-0.19267,5,0.0406579,36.2725
594790,221.70825,-0.19297,5,0.0808313,37.8298
594813,221.80136,-0.0751,5,0.0923676,38.1376
594834,221.89591,-0.12208,5,0.0572407,37.0426
594845,222.0338,-0.05645,5,0.0864689,37.9851
594906,222.3621,-0.16421,5,0.0417312,36.3309
594917,222.41492,-0.05467,5,0.0419201,36.341
594918,222.48811,-0.17591,5,0.0440407,36.4517
594932,222.5158,-0.19138,5,0.0413482,36.3102
594933,222.60829,-0.17868,5,0.0909216,38.1011
594946,222.62919,-0.12905,5,0.0445883,36.4794
594957,222.68967,-0.1977,5,0.0842755,37.9259
594961,222.74879,-0.03755,5,0.0435952,36.4289
594966,222.75878,-0.05603,5,0.0451963,36.5099
594986,222.81599,-0.16329,5,0.0433942,36.4185
594990,222.80149,-0.06087,5,0.0442248,36.4611
595027,223.13316,-0.16636,5,0.0431683,36.4068
595060,223.37385,-0.20839,5,0.0451153,36.5059
595088,223.42668,-0.01269,5,0.0438229,36.4406
595225,223.86913,-0.0385,5,0.0784386,37.7609
595228,223.89241,-0.19913,5,0.083362,37.9008
595238,223.98714,-0.15376,5,0.0884135,38.0365
598929,129.53163,0.40968,5,0.0819524,37.861
598947,129.55213,0.41641,5,0.0781991,37.7533
598998,129.6996,0.32603,5,0.0795227,37.7918
599000,129.71153,0.34824,5,0.0796129,37.7944
599134,130.26049,0.3959,5,0.0383408,36.1407
599213,130.60231,0.25554,5,0.0800161,37.806
599220,130.65866,0.2273,5,0.0790261,37.7774
599222,130.70033,0.3683,5,0.0777049,37.7387
599265,130.76057,0.40116,5,0.0792872,37.785
599329,131.10373,0.34283,5,0.0150362,34.0693
599471,131.70322,0.30351,5,0.0301922,35.6081
599582,132.1901,0.29154,5,0.054032,36.9115
599591,132.11856,0.27208,5,0.0529502,36.8659
599689,132.50669,0.22577,5,0.0523747,36.8412
599726,132.64243,0.21459,5,0.0424667,36.3694
599761,132.63207,0.31909,5,0.0543381,36.9243
599764,132.63877,0.29253,5,0.053047,36.87
599834,132.71127,0.3733,5,0.0531378,36.8738
599838,132.79081,0.2536,5,0.0419179,36.3403
599846,132.81014,0.30374,5,0.0533194,36.8815
599875,132.84365,0.38854,5,0.05385,36.9039
599877,132.90222,0.27313,5,0.0535309,36.8905
599878,132.91707,0.34853,5,0.0675748,37.4192
599879,132.92089,0.41211,5,0.0524797,36.8457
600014,133.47349,0.30422,5,0.0293339,35.544
600024,133.4433,0.21454,5,0.051476,36.8021
600026,133.48521,0.21556,5,0.0519569,36.8231
600029,133.48721,0.25235,5,0.0722672,37.5724
600030,133.49453,0.35004,5,0.0291688,35.5315
600038,133.4537,0.33248,5,0.0790634,37.7784
600168,134.16946,0.37503,5,0.00912791,32.9749
600206,134.18957,0.26279,5,0.0886228,38.0413
600312,134.81541,0.39164,5,0.0121652,33.6038
600417,135.4732,0.39556,5,0.0537528,36.8997
600419,135.47755,0.24541,5,0.0542839,36.922
600420,135.48966,0.40509,5,0.0533625,36.8833
600421,135.49058,0.28417,5,0.0576073,37.0564
600425,135.52084,0.40606,5,0.0574873,37.0517
600443,135.6566,0.39658,5,0.0876699,38.0163
600446,135.5504,0.29366,5,0.0596601,37.1358
600501,135.98751,0.22472,5,0.0543901,36.9264
600595,136.49972,0.29375,5,0.0282184,35.4579
600670,136.75176,0.21544,5,0.0961026,38.2288
600677,136.81289,0.3325,5,0.0969139,38.2483
600682,136.84771,0.24697,5,0.0525483,36.8485
600696,136.88448,0.33136,5,0.0710177,37.5325
600743,137.29665,0.39853,5,0.070792,37.5252
600748,137.21177,0.26846,5,0.0791203,37.78
600753,137.26386,0.34199,5,0.0953276,38.21
600779,137.32689,0.4059,5,0.070452,37.5142
600781,137.34824,0.33418,5,0.0714936,37.5477
600783,137.38474,0.40693,5,0.0946981,38.1946
600785,137.40515,0.31613,5,0.071224,37.5391
600877,137.78696,0.31141,5,0.0713285,37.5424
600882,137.8805,0.40191,5,0.0552925,36.9635
600915,137.99954,0.339,5,0.0552639,36.9624
600916,138.02883,0.33686,5,0.0547937,36.943
600929,138.06175,0.31178,5,0.054584,36.9344
600971,138.10667,0.34667,5,0.0887906,38.0455
600973,138.11367,0.30371,5,0.0551152,36.9563
600974,138.11826,0.24629,5,0.0556259,36.9771
600977,138.15124,0.30949,5,0.055526,36.9731
600978,138.18895,0.34023,5,0.0549157,36.9481
601013,138.28559,0.23792,5,0.0540061,36.9103
601018,138.34211,0.26761,5,0.0539466,36.9078
601094,138.54363,0.3662,5,0.0888656,38.0475
601102,138.57992,0.38487,5,0.0538588,36.9041
601105,138.60367,0.36304,5,0.0890565,38.0524
601210,138.89055,0.31734,5,0.07046,37.5144
601248,138.97646,0.23869,5,0.0713622,37.5435
601255,139.0381,0.29653,5,0.0577282,37.0611
601256,139.04547,0.26908,5,0.0926155,38.143
601283,139.23479,0.28597,5,0.05742,37.049
601323,139.34147,0.32191,5,0.0551786,36.9588
601325,139.39644,0.32514,5,0.0559401,36.9898
601327,139.28252,0.39501,5,0.0925578,38.1416
601395,139.56851,0.38504,5,0.018029,34.4679
601400,139.65265,0.34755,5,0.0923718,38.1369
601433,139.75252,0.32171,5,0.0918224,38.1231
601458,139.99372,0.27032,5,0.0887719,38.045
601575,140.53061,0.39903,5,0.061708,37.2123
601577,140.57828,0.38129,5,0.0808093,37.8284
601625,140.92484,0.32469,5,0.0746564,37.6467
601627,140.99075,0.30267,5,0.0713636,37.5435
601628,140.99443,0.27043,5,0.0716741,37.5534
601676,141.31077,0.24071,5,0.0747908,37.6508
601680,141.35097,0.21123,5,0.0260503,35.2806
609067,173.54925,0.23059,5,0.0514059,36.7986
609068,173.55727,0.30947,5,0.029307,35.5415
609069,173.58545,0.31568,5,0.03037,35.6207
609071,173.57799,0.29407,5,0.0301498,35.6045
609177,174.14188,0.2333,5,0.0735413,37.612
609246,174.55753,0.3528,5,0.0985202,38.2861
609307,174.92475,0.32275,5,0.0281234,35.45
609357,175.41034,0.27325,5,0.0937022,38.1698
609358,175.45678,0.21599,5,0.0934719,38.1641
609379,175.47497,0.23598,5,0.0933316,38.1606
609433,175.68714,0.28224,5,0.0202357,34.7203
609548,176.13786,0.34345,5,0.0951014,38.2041
609571,176.24823,0.33721,5,0.0294906,35.5554
609572,176.25227,0.31003,5,0.0937094,38.1699
609695,176.91333,0.25795,5,0.0979924,38.2736
609714,176.93616,0.38095,5,0.0869086,37.9958
609740,177.13588,0.23089,5,0.048352,36.6606
609777,177.18478,0.25653,5,0.09681,38.2454
609835,177.44419,0.24989,5,0.0704573,37.514
609878,177.642,0.27561,5,0.0852743,37.952
609912,177.76899,0.24835,5,0.0482495,36.6558
609948,178.00212,0.28492,5,0.0829702,37.8889
609956,177.9408,0.29274,5,0.0802771,37.813
609966,178.00157,0.25789,5,0.0824595,37.8747
609994,178.14633,0.35931,5,0.0798056,37.7994
610011,178.22678,0.36534,5,0.0775325,37.7331
610047,178.33853,0.28352,5,0.0479969,36.644
610054,178.44285,0.32961,5,0.0489974,36.6904
610065,178.48215,0.34151,5,0.0519808,36.8237
610083,178.60847,0.27753,5,0.0521707,36.8319
610120,178.79707,0.34063,5,0.0820956,37.8645
610124,178.83883,0.33882,5,0.0796525,37.795
610129,178.91613,0.36986,5,0.0664062,37.379
610130,178.91805,0.41358,5,0.047894,36.6392
610154,179.00472,0.21054,5,0.0795421,37.7919
610159,178.98322,0.21947,5,0.0804532,37.818
610162,179.0284,0.40394,5,0.0796014,37.7936
610281,179.5968,0.40758,5,0.078137,37.7509
610287,179.58579,0.35115,5,0.0880191,38.0251
610298,179.67627,0.39446,5,0.0879385,38.023
610343,179.96564,0.26537,5,0.0779956,37.7468
610356,179.91576,0.39176,5,0.0705566,37.5173
610357,179.92172,0.25962,5,0.077295,37.7261
610386,179.99999,0.41493,5,0.0870658,37.9999
610396,180.04927,0.39773,5,0.0878666,38.0211
610397,180.06982,0.40511,5,0.0786855,37.767
610398,180.07504,0.29498,5,0.0223237,34.9377
610401,180.10825,0.29961,5,0.0823401,37.8713
610404,180.13001,0.37471,5,0.0823197,37.8708
610435,180.16936,0.39813,5,0.0824996,37.8758
610438,180.18847,0.23124,5,0.0779846,37.7465
610474,180.39357,0.34746,5,0.0398278,36.2253
610480,180.37592,0.40813,5,0.0633358,37.2712
610545,180.69381,0.36768,5,0.0787526,37.769
610571,180.79133,0.31924,5,0.0877831,38.0189
610572,180.73214,0.39924,5,0.0795934,37.7933
610617,180.96343,0.30607,5,0.0843781,37.9277
610618,180.98801,0.33202,5,0.0829463,37.8882
610805,181.78691,0.40646,5,0.0931038,38.155
610846,182.01604,0.37883,5,0.041832,36.3353
610893,182.3557,0.3082,5,0.0218981,34.895
610895,182.29436,0.29213,5,0.0968056,38.2454
610926,182.55194,0.38434,5,0.0378743,36.1129
610937,182.65061,0.21275,5,0.0994169,38.3072
610938,182.65746,0.21163,5,0.0998774,38.3179
610967,182.78045,0.40612,5,0.0983142,38.2813
610970,182.68297,0.37036,5,0.0800834,37.8075
610978,182.81862,0.22926,5,0.0776101,37.7354
610997,182.86903,0.37864,5,0.0220528,34.9106
611000,182.88109,0.22879,5,0.0790114,37.7765
611004,182.91621,0.27109,5,0.0836765,37.9084
611030,183.06839,0.36554,5,0.0837054,37.9092
611032,183.03064,0.21792,5,0.0836561,37.9079
611037,183.08022,0.38164,5,0.0646529,37.3181
611064,183.12762,0.28409,5,0.0840156,37.9178
611094,183.19349,0.40911,5,0.0221563,34.921
611099,183.27622,0.21291,5,0.0969002,38.2477
611107,183.34102,0.24487,5,0.0968896,38.2474
611108,183.36455,0.29195,5,0.0835937,37.9062
611110,183.3773,0.28084,5,0.0837939,37.9117
611126,183.55887,0.22633,5,0.0511046,36.7854
611151,183.65692,0.2305,5,0.0834219,37.9014
611173,183.73255,0.37048,5,0.0949646,38.2008
611181,183.77777,0.34097,5,0.0948542,38.1982
611220,183.96874,0.40074,5,0.0226527,34.9701
611240,184.05156,0.3839,5,0.090277,38.0836
611303,184.3997,0.39669,5,0.0937888,38.172
611308,184.3468,0.34913,5,0.0936391,38.1683
611461,184.93091,0.37326,5,0.083994,37.9172
611591,185.22894,0.2261,5,0.0843627,37.9273
611629,185.50339,0.31503,5,0.0347028,35.9177
611647,185.4329,0.40888,5,0.0308186,35.6534
611717,185.62478,0.31402,5,0.0808456,37.8293
611818,186.10492,0.27923,5,0.0743549,37.6373
617425,211.5139,0.34317,5,0.0545822,36.9347
617522,211.98104,0.41492,5,0.0860623,37.9739
617693,212.9745,0.22297,5,0.0564513,37.0109
617935,213.66935,0.3962,5,0.0552487,36.9622
617943,213.71119,0.31893,5,0.0396049,36.2135
617986,213.85046,0.2478,5,0.0779755,37.7469
617989,213.86801,0.22732,5,0.0548156,36.9444
618057,214.10004,0.29351,5,0.0853775,37.9555
618100,214.37771,0.35056,5,0.0543966,36.9271
618106,214.31337,0.22076,5,0.0782782,37.7558
618108,214.33451,0.40347,5,0.0489126,36.6873
618116,214.40554,0.32912,5,0.0518441,36.8185
618131,214.49837,0.26743,5,0.0540046,36.9107
618133,214.55055,0.35891,5,0.0543037,36.9232
618139,214.44086,0.37262,5,0.0543656,36.9258
618141,214.44357,0.34144,5,0.051353,36.7971
618142,214.45978,0.32795,5,0.0510426,36.7834
618143,214.4636,0.31953,5,0.0535346,36.891
618144,214.46515,0.23337,5,0.0542454,36.9208
618147,214.49096,0.33878,5,0.0491204,36.6969
618151,214.51702,0.27383,5,0.0511518,36.7882
618152,214.52288,0.2274,5,0.0543045,36.9232
618155,214.53073,0.31112,5,0.0738406,37.6221
618159,214.55839,0.25806,5,0.0534832,36.8888
618220,214.73904,0.36562,5,0.0541605,36.9172
618283,215.01421,0.23538,5,0.0857827,37.9665
618285,215.0581,0.26105,5,0.0537353,36.8994
618382,215.46303,0.22122,5,0.0984556,38.2854
618455,215.75882,0.35058,5,0.0999213,38.3197
618476,215.86812,0.23341,5,0.0625892,37.2451
618612,216.33109,0.34818,5,0.0862002,37.9777
618661,216.39317,0.33248,5,0.0854386,37.9573
618686,216.49999,0.2319,5,0.0849666,37.9445
618723,216.51286,0.3802,5,0.0850761,37.9475
618904,217.35134,0.25376,5,0.0561288,36.9981
618905,217.35321,0.37306,5,0.0577697,37.0633
618906,217.3594,0.39754,5,0.0573292,37.046
618908,217.36518,0.37671,5,0.0877533,38.019
618912,217.40254,0.33488,5,0.0566081,37.0173
618914,217.40381,0.41001,5,0.0566779,37.0201
618929,217.41929,0.36638,5,0.0565877,37.0165
618931,217.42429,0.36901,5,0.0545861,36.935
618935,217.55201,0.33355,5,0.0352487,35.9533
618937,217.43699,0.23369,5,0.0563176,37.0057
618938,217.43824,0.25301,5,0.0571982,37.0408
618941,217.44293,0.30188,5,0.0556868,36.9802
618942,217.45102,0.28285,5,0.0566075,37.0173
618947,217.46262,0.3489,5,0.0567672,37.0237
618948,217.46982,0.34635,5,0.0871812,38.0039
618949,217.48561,0.29803,5,0.0928956,38.1506
618952,217.5521,0.23407,5,0.0553348,36.9658
618971,217.66293,0.26013,5,0.0546022,36.9357
618981,217.57381,0.31432,5,0.0965368,38.2398
618988,217.62064,0.30643,5,0.0567245,37.022
618992,217.67935,0.25285,5,0.0557529,36.9829
618993,217.69177,0.24763,5,0.0554325,36.9698
619046,217.84483,0.29534,5,0.0361246,36.0081
619066,217.86379,0.25508,5,0.0553194,36.9652
619095,218.03498,0.41116,5,0.0534346,36.8869
619097,218.04676,0.40051,5,0.0354404,35.9654
619098,218.05118,0.22323,5,0.0363314,36.0208
619105,218.12684,0.27467,5,0.0267349,35.3386
619107,218.14509,0.33792,5,0.0727879,37.5893
619121,218.2737,0.35426,5,0.0531304,36.874
619148,218.37678,0.29222,5,0.0795293,37.7924
619215,218.85559,0.33433,5,0.0353566,35.9602
619224,218.87499,0.41368,5,0.0360666,36.0045
619258,218.9922,0.40104,5,0.0578814,37.0677
619311,219.26715,0.38338,5,0.079303,37.7859
619387,219.63677,0.41709,5,0.0341722,35.8842
619637,220.74269,0.26899,5,0.0297155,35.5733
619737,221.21718,0.36581,5,0.0377873,36.1087
619738,221.2461,0.41084,5,0.0344342,35.9013
619775,221.35564,0.23453,5,0.0386959,36.1618
619897,222.09903,0.22629,5,0.0851959,37.9509
619907,222.17641,0.29036,5,0.0868755,37.9959
619940,222.32062,0.31075,5,0.0567613,37.0236
619960,222.38627,0.37676,5,0.0812173,37.8408
619989,222.59964,0.34823,5,0.0405046,36.2641
620012,222.76247,0.39023,5,0.0566429,37.0189
620098,223.20892,0.27796,5,0.0285953,35.4881
620113,223.3643,0.32448,5,0.0435529,36.4267
620124,223.34885,0.36433,5,0.0453344,36.5167
620126,223.37131,0.3072,5,0.0430925,36.4029
620212,223.69211,0.27535,5,0.0677536,37.4259
620213,223.70672,0.3542,5,0.067583,37.4201
622211,131.92697,0.68222,5,0.04644,36.5703
622228,131.94986,0.65371,5,0.0592029,37.1184
622305,132.5516,0.65684,5,0.0436154,36.4293
622344,132.82324,0.64578,5,0.0525578,36.849
622349,132.69373,0.68504,5,0.088782,38.0454
622350,132.76092,0.65272,5,0.0884126,38.0358
622352,132.76329,0.66897,5,0.0873315,38.0074
622362,132.76136,0.66143,5,0.086821,37.9939
622394,133.06977,0.68112,5,0.0421304,36.3516
622396,133.11185,0.7488,5,0.0586872,37.0986
622429,133.40601,0.73601,5,0.0419844,36.3438
622434,133.41365,0.75817,5,0.0421745,36.3539
622592,134.07811,0.63502,5,0.0531944,36.8762
622596,134.15221,0.77844,5,0.0534151,36.8856
622641,134.2013,0.69211,5,0.0538364,36.9033
622662,134.45028,0.77813,5,0.0728485,37.5907
622694,134.61918,0.63711,5,0.0534013,36.885
622743,134.82399,0.69014,5,0.0170621,34.347
622744,134.82996,0.79775,5,0.0138761,33.8926
622770,134.98663,0.78815,5,0.0533853,36.8843
622787,135.14111,0.76018,5,0.071726,37.5552
622788,135.14454,0.75801,5,0.0719263,37.5616
622850,135.62048,0.78327,5,0.0711513,37.5368
622858,135.62115,0.7097,5,0.0377973,36.1086
622932,135.99582,0.73994,5,0.0541184,36.9151
622979,136.17377,0.70049,5,0.0780154,37.7477
622982,136.21096,0.74338,5,0.0135178,33.835
623017,136.37985,0.82641,5,0.0710702,37.5342
623043,136.47492,0.66914,5,0.0544346,36.9282
623104,136.98088,0.83429,5,0.0536192,36.8941
623141,137.19661,0.65062,5,0.0548835,36.9468
623143,137.24588,0.63398,5,0.0545138,36.9315
623144,137.29796,0.83543,5,0.0404591,36.2608
623161,137.33521,0.73875,5,0.0548649,36.946
623184,137.49922,0.63045,5,0.0993436,38.3058
623272,138.03336,0.78488,5,0.0402471,36.249
623366,138.54712,0.8182,5,0.0561896,36.9999
623432,139.05735,0.70064,5,0.0392775,36.1944
623620,139.7122,0.63994,5,0.0578345,37.0652
623640,139.76957,0.75092,5,0.0893086,38.0589
623677,139.9691,0.83377,5,0.0900913,38.0791
623682,139.86925,0.70466,5,0.0575958,37.0559
623683,139.87726,0.70465,5,0.057806,37.0641
623707,140.03526,0.67066,5,0.0595197,37.1303
623722,140.15507,0.82271,5,0.0183995,34.5127
623747,140.29553,0.81747,5,0.0891038,38.0536
623790,140.38271,0.74772,5,0.0888447,38.0469
623897,140.90333,0.74832,5,0.0575964,37.0559
623948,141.07395,0.73991,5,0.0714832,37.5473
630458,140.03093,-2.16996,5,0.0735222,37.6117
636258,139.98925,-1.72618,5,0.0707276,37.523
690042,180.09621,-1.09772,5,0.00678807,32.3253
690080,180.08377,-1.10649,5,0.00626137,32.1491
690355,177.34633,-1.08415,5,0.0220993,34.9153
691903,218.31054,-0.62965,5,0.0895809,38.0666
693035,220.04478,-0.29398,5,0.00777388,32.6228
695871,217.15767,0.55314,5,0.00635496,32.1827
696543,181.85587,0.84226,5,0.0503014,36.7496
697516,221.53577,0.86539,5,0.0740165,37.6278
697910,183.79419,-3.44481,5,0.019225,34.6069
700210,175.87251,-1.6684,5,0.0454274,36.5202
700771,179.96186,-1.3812,5,0.037031,36.0625
702028,178.48141,-3.17646,5,0.0896142,38.0665
702264,179.00237,-2.72007,5,0.0220376,34.909
703844,180.59174,-1.45329,5,0.022196,34.9249
714397,179.0078,1.8888,5,0.0812485,37.8406
715645,214.65887,2.04634,5,0.0257842,35.2582
716454,221.55323,2.30966,5,0.0271873,35.376
716663,218.18741,2.91327,5,0.00658203,32.2592
725769,141.42462,1.2847,5,0.0706242,37.5197
726901,138.26844,2.03886,5,0.0134444,33.8229
727115,141.02703,2.08251,5,0.0252458,35.2112
727122,141.44653,2.23038,5,0.0253542,35.2207
736160,212.48399,-1.23879,5,0.0257065,35.2514
738940,212.90746,-1.15616,5,0.00640526,32.1997
738963,223.60815,-1.28404,5,0.0407609,36.2782
742632,174.93419,-1.0298,5,0.0805612,37.8211
742793,174.26428,-0.9119,5,0.0599877,37.1478
743398,222.94575,-0.94549,5,0.0440344,36.4514
744394,183.01382,-0.60603,5,0.0364127,36.0249
747041,222.74934,-0.03701,5,0.0437052,36.4346
749369,140.35138,0.69842,5,0.00144128,28.9551
751043,182.83896,1.06361,5,0.0482028,36.6537
756783,219.46892,-0.39863,5,0.007667,32.5925
766586,179.34814,0.483,5,0.047982,36.6433
773194,176.70558,0.8961,5,0.0577927,37.0633
774746,181.09473,0.96365,5,0.0665243,37.383
776326,185.92564,0.96203,5,0.0253172,35.2168
804095,139.81011,0.13841,5,0.0704306,37.5134
813987,221.95672,1.05195,5,0.029336,35.5448
817616,216.7546,1.66989,5,0.0552238,36.9613
818921,220.80759,1.58577,5,0.084285,37.9261
861104,137.31614,2.06632,5,0.0984156,38.284
867663,129.69164,2.1928,5,0.0608988,37.1826
870942,130.021,2.54972,5,0.051473,36.8021
956905,219.95704,-0.71846,5,0.00708912,32.4215
1000040,34.18972,-7.48868,5,0.052788,36.8629
1000051,34.56214,-7.47564,5,0.0673421,37.4152
1014878,34.31872,-8.30092,5,0.0928515,38.153
1016835,34.68757,-8.17428,5,0.0661286,37.3738
1017389,34.92588,-8.12946,5,0.045329,36.5197
1019534,34.62933,-7.97967,5,0.0665963,37.3898
1020892,34.82723,-7.89298,5,0.074063,37.6325
1021506,34.71254,-7.84925,5,0.0664771,37.3857
1022164,34.05575,-7.80308,5,0.0527473,36.8611
1022490,34.04872,-7.77938,5,0.0527272,36.8603
1022494,34.11978,-7.7801,5,0.0413676,36.3146
1023109,34.76567,-7.74242,5,0.0413477,36.3135
1024146,34.32487,-7.6612,5,0.0965053,38.2425
1024446,34.4051,-7.64346,5,0.0399926,36.2389
1025405,34.02183,-7.58128,5,0.0555834,36.9795
1025409,34.69939,-7.5818,5,0.0739994,37.6306
1027316,34.07868,-9.30926,5,0.07182,37.5622
1027326,34.18108,-9.31078,5,0.0747992,37.6552
1027963,34.27673,-9.27003,5,0.0882997,38.0368
1028494,34.03966,-9.23327,5,0.0635157,37.282
1028668,34.39522,-9.22662,5,0.0456558,36.5359
1028900,34.72045,-9.20522,5,0.0134099,33.8177
1029414,34.75238,-9.18247,5,0.0736089,37.6184
1029466,34.48605,-9.17945,5,0.045657,36.5359
1029633,34.46494,-9.16781,5,0.0455667,36.5315
1029772,34.03001,-9.15517,5,0.0718683,37.5637
1029871,34.64859,-9.16939,5,0.0679216,37.4347
1031722,34.69752,-9.03848,5,0.055272,36.9667
1032520,34.09743,-8.97847,5,0.0322108,35.756
1033029,34.21332,-8.964,5,0.0138873,33.8945
1033359,34.83069,-8.91046,5,0.0741083,37.6339
1033855,34.34241,-8.88042,5,0.064478,37.3162
1034715,34.58814,-8.80736,5,0.0679088,37.4343
1035638,34.97803,-8.73305,5,0.0454028,36.5234
1037430,34.05482,-8.5903,5,0.0683387,37.4487
1038306,34.60759,-8.54239,5,0.0738329,37.6254
1039455,34.51603,-8.45149,5,0.0319149,35.7354
1044725,34.82748,-9.93409,5,0.0903409,38.0896
1044900,34.17411,-9.9167,5,0.0536595,36.8998
1044984,34.25104,-9.90687,5,0.0690183,37.4713
1045100,34.74412,-9.90601,5,0.068217,37.4446
1046035,34.74159,-9.83439,5,0.0685663,37.4563
1046749,34.81776,-9.78523,5,0.0884315,38.0402
1048796,34.88543,-9.65263,5,0.0324465,35.7721
1048926,34.80986,-9.63821,5,0.0544876,36.9344
1049088,34.46007,-9.6289,5,0.0492861,36.708
1049391,34.73053,-9.6065,5,0.0931851,38.1613
1049685,34.81379,-9.59089,5,0.0542176,36.9232
1051059,34.90869,-9.48815,5,0.032426,35.7707
1053018,34.94276,-9.36809,5,0.0675878,37.4235
1074008,34.89534,-6.10528,5,0.0840475,37.923
1083759,34.87661,-5.51441,5,0.0834051,37.9053
1092534,34.31112,-4.91995,5,0.0973914,38.2637
1092997,34.43571,-4.88188,5,0.0972635,38.2607
1113323,33.55654,-7.38122,5,0.0895169,38.0685
1113390,33.13284,-7.38308,5,0.0455266,36.5296
1114231,33.75006,-7.3409,5,0.088221,38.0348
1115274,33.39595,-7.27052,5,0.0934704,38.1684
1116628,33.4717,-7.18616,5,0.0554229,36.973
1120234,33.89412,-6.94342,5,0.0921181,38.1347
1127700,33.83065,-8.35917,5,0.0929236,38.1548
1131321,33.89751,-8.06533,5,0.0427643,36.389
1131983,33.4297,-8.02638,5,0.0748103,37.6556
1132250,33.12678,-8.00134,5,0.0955579,38.2196
1132475,33.6232,-7.98805,5,0.0892513,38.0616
1133589,33.09719,-7.91177,5,0.073995,37.6305
1134191,33.53547,-7.87047,5,0.0679168,37.4346
1135517,33.26155,-7.77562,5,0.0897538,38.0746
1136996,33.95035,-7.6886,5,0.0884458,38.0406
1137558,34.01818,-7.64746,5,0.0548442,36.9492
1140966,33.47435,-9.2995,5,0.0634171,37.2785
1141110,33.46074,-9.29592,5,0.063227,37.2717
1142164,33.84505,-9.21774,5,0.0385928,36.1592
1142223,33.73692,-9.21351,5,0.0931664,38.1609
1143127,33.23009,-9.14672,5,0.0688678,37.4663
1143301,33.90687,-9.13316,5,0.0692084,37.4776
1143720,33.76539,-9.10826,5,0.0648795,37.3304
1144943,33.81742,-9.02054,5,0.068377,37.45
1145126,33.53684,-9.01354,5,0.0687422,37.4622
1146811,33.58699,-8.88458,5,0.0932921,38.164
1147202,33.07198,-8.86544,5,0.0931337,38.1601
1148506,33.40848,-8.74253,5,0.0458775,36.5468
1151033,33.82423,-8.51977,5,0.0955023,38.2183
1151593,33.57548,-8.46768,5,0.0810897,37.8405
1151697,33.17708,-8.46243,5,0.0138026,33.8811
1151811,33.46919,-8.44696,5,0.0922786,38.1387
1152028,33.48815,-8.42872,5,0.0927685,38.151
1156383,33.66247,-10.00995,5,0.0934296,38.1674
1157073,33.70832,-9.96082,5,0.0937997,38.1766
1158324,33.60856,-9.88949,5,0.0938276,38.1773
1158688,33.43199,-9.87174,5,0.0929353,38.1551
1159763,33.12605,-9.79287,5,0.0828482,37.8899
1161446,33.59872,-9.6974,5,0.0639408,37.2972
1163238,33.26803,-9.59429,5,0.0933807,38.1662
1163555,33.38976,-9.58165,5,0.0860586,37.9775
1163925,33.39952,-9.55379,5,0.085689,37.9675
1163949,33.94752,-9.54609,5,0.0680522,37.4391
1164888,33.45295,-9.49795,5,0.0755179,37.6771
1166114,33.07895,-9.42879,5,0.0441373,36.46
1166923,33.62402,-9.37488,5,0.0685057,37.4543
1167055,33.09044,-9.36066,5,0.0825554,37.8817
1181643,33.31087,-6.5009,5,0.0415587,36.325
1187701,33.62839,-6.13676,5,0.0924795,38.1438
1188340,33.56777,-6.09942,5,0.0980538,38.2795
1197602,33.81351,-5.54751,5,0.0981453,38.2817
1208515,33.89063,-4.83499,5,0.0964947,38.2423
1229220,33.01758,-7.37865,5,0.091966,38.1309
1241495,32.91777,-8.37651,5,0.0692084,37.4776
1243841,33.01068,-8.20632,5,0.0711175,37.5398
1243912,32.11785,-8.19763,5,0.0717527,37.5601
1244341,32.90562,-8.17398,5,0.0799683,37.8085
1246120,33.02291,-8.02973,5,0.0753333,37.6715
1246734,32.34331,-7.98025,5,0.0750923,37.6642
1247889,32.15838,-7.90389,5,0.0134729,33.828
1248407,32.80102,-7.85386,5,0.075109,37.6647
1249568,32.9801,-7.77475,5,0.0706352,37.5242
